week,campaign_type,primary_search_strategy,spend,impressions,clicks,attributed_sales,sales,imp_spend,click_spend,attr_spend
2019-01-06,sponsoredProducts,Branded,30331.07,1845292,9397,91536.08,774379.54,60.83834167,0.309814326,3.017898149
2019-01-06,sponsoredProducts,Category,41222.95,3873732,8499,37033.57,774379.54,93.97027627,0.206171562,0.89837263
2019-01-06,sponsoredProducts,Competitive,6313.44,1590525,1276,3441.87,774379.54,251.9268418,0.202108518,0.545165552
2019-01-13,sponsoredBrands,Branded,3547.87,139196,990,13907.06,660726.66,39.23368105,0.279040664,3.91983359
2019-01-13,sponsoredBrands,Category,3608.16,320847,924,3350.04,660726.66,88.92260875,0.256086205,0.928462152
2019-01-13,sponsoredBrands,Competitive,1682.04,322810,568,1375.82,660726.66,191.9157689,0.337685192,0.817947255
2019-01-13,sponsoredProducts,Auto,4734.45,559658,982,2667.54,660726.66,118.2097181,0.207415856,0.563431866
2019-01-13,sponsoredProducts,Branded,15588.77,957374,5769,68176.06,660726.66,61.41433866,0.370074098,4.37340855
2019-01-13,sponsoredProducts,Category,19741.96,2283922,4426,24535.63,660726.66,115.6887158,0.224192532,1.242816316
2019-01-13,sponsoredProducts,Competitive,5990.78,1166008,1027,3755.84,660726.66,194.6337539,0.171430098,0.626936726
2019-01-20,sponsoredBrands,Branded,3432.87,143148,995,14505.21,731353.82,41.6992196,0.28984494,4.225388669
2019-01-20,sponsoredBrands,Category,3736.41,368838,1037,3527.09,731353.82,98.7145415,0.277539135,0.943978311
2019-01-20,sponsoredBrands,Competitive,1700.6,368375,576,822.95,731353.82,216.6147242,0.338703987,0.483917441
2019-01-20,sponsoredProducts,Auto,4635.4,742274,1142,3896.77,731353.82,160.131596,0.246364931,0.840654528
2019-01-20,sponsoredProducts,Branded,16434.73,1077335,6732,77758.5,731353.82,65.55233947,0.409620359,4.731352447
2019-01-20,sponsoredProducts,Category,21554.31,2931642,6531,37712.24,731353.82,136.0118696,0.303002045,1.749638007
2019-01-20,sponsoredProducts,Competitive,8228.05,1659811,1474,5088.08,731353.82,201.7259253,0.179143296,0.618382241
2019-01-27,sponsoredBrands,Branded,1280.95,66674,471,7069.25,746187.63,52.05043132,0.367695851,5.518755611
2019-01-27,sponsoredBrands,Category,1825.95,187136,618,2862.06,746187.63,102.4869246,0.338453955,1.567436129
2019-01-27,sponsoredBrands,Competitive,701.23,143591,291,965.47,746187.63,204.7701895,0.414985098,1.376823581
2019-01-27,sponsoredProducts,Auto,1146.11,178487,755,6296.32,746187.63,155.7328703,0.658750033,5.493643717
2019-01-27,sponsoredProducts,Branded,5088.1,406974,2804,30192.63,746187.63,79.98545626,0.551089798,5.933969458
2019-01-27,sponsoredProducts,Category,21407.58,2506633,6946,47193.33,746187.63,117.0909089,0.324464512,2.204514943
2019-01-27,sponsoredProducts,Competitive,3062.6,823283,755,3063,746187.63,268.8183243,0.246522563,1.000130608
2019-02-03,sponsoredBrands,Branded,963.97,47226,385,4856.32,689055.37,48.99115118,0.399390023,5.037833128
2019-02-03,sponsoredBrands,Category,1614.12,166509,534,2601.95,689055.37,103.1577578,0.330830422,1.611992913
2019-02-03,sponsoredBrands,Competitive,782.54,151504,285,679.49,689055.37,193.6054387,0.364198635,0.868313441
2019-02-03,sponsoredProducts,Auto,1103.95,354128,1317,12755.88,689055.37,320.7826441,1.192988813,11.55476244
2019-02-03,sponsoredProducts,Branded,3894.09,290606,2057,23064.55,689055.37,74.62744826,0.528236379,5.922962746
2019-02-03,sponsoredProducts,Category,20386.57,2586364,6549,46374.99,689055.37,126.8660692,0.321240895,2.274781388
2019-02-03,sponsoredProducts,Competitive,2586.03,697952,654,2111.44,689055.37,269.893234,0.252897298,0.816479314
2019-02-10,sponsoredBrands,Branded,5368.5,194695,1552,17992.86,677533.1,36.26618236,0.289093788,3.351561889
2019-02-10,sponsoredBrands,Category,5098.96,575342,1523,3362.26,677533.1,112.8351664,0.29868836,0.659401133
2019-02-10,sponsoredBrands,Competitive,1413.95,276232,445,1196.96,677533.1,195.3619293,0.314721171,0.846536299
2019-02-10,sponsoredProducts,Auto,1567.91,1251625,1486,5272.11,677533.1,798.276049,0.947758481,3.362508052
2019-02-10,sponsoredProducts,Branded,12613.17,1232412,7785,82051.67,677533.1,97.7083477,0.617212009,6.505237779
2019-02-10,sponsoredProducts,Category,19957.5,3116256,6253,31769.55,677533.1,156.1446073,0.313315796,1.591860203
2019-02-10,sponsoredProducts,Competitive,4415.1,1245110,1085,5309.45,677533.1,282.0117325,0.245747548,1.202566193
2019-02-17,sponsoredBrands,Branded,6044.89,229163,1810,20488.15,724201.89,37.91020184,0.299426458,3.389333801
2019-02-17,sponsoredBrands,Category,15739.17,739431,2339,5780.94,724201.89,46.98030455,0.148610124,0.36729637
2019-02-17,sponsoredBrands,Competitive,760.66,239572,276,677.48,724201.89,314.9528041,0.362842794,0.890647596
2019-02-17,sponsoredProducts,Auto,18393.31,4222359,5659,12737.47,724201.89,229.5594974,0.307666211,0.69250559
2019-02-17,sponsoredProducts,Branded,17602.84,1941490,10120,99899.86,724201.89,110.2941344,0.574907231,5.675212636
2019-02-17,sponsoredProducts,Category,26078.62,5587973,8576,33250.33,724201.89,214.2741065,0.328851757,1.275003432
2019-02-17,sponsoredProducts,Competitive,5108.23,1587311,1254,3688.28,724201.89,310.7360084,0.245486206,0.722027003
2019-02-24,sponsoredBrands,Branded,6052.95,232978,1862,19456.52,777904.74,38.48999248,0.307618599,3.214386374
2019-02-24,sponsoredBrands,Category,13931.64,723603,2101,5221.12,777904.74,51.93954193,0.150807802,0.374767077
2019-02-24,sponsoredBrands,Competitive,657.44,226856,234,562.39,777904.74,345.0596252,0.355926016,0.855424069
2019-02-24,sponsoredProducts,Auto,12671.78,2777013,4100,10549.69,777904.74,219.1494013,0.323553597,0.832534182
2019-02-24,sponsoredProducts,Branded,15134.31,1766008,8750,95276.45,777904.74,116.6890331,0.57815652,6.295394372
2019-02-24,sponsoredProducts,Category,20726.04,3933003,6908,36364.93,777904.74,189.7614305,0.333300524,1.754552727
2019-02-24,sponsoredProducts,Competitive,4679.24,1514323,1152,4148.06,777904.74,323.6258452,0.246193826,0.886481565
2019-03-03,sponsoredBrands,Branded,5153.6,182037,1492,17672.46,756830.59,35.32229898,0.289506364,3.429148556
2019-03-03,sponsoredBrands,Category,11554.3,474663,1539,6340.93,756830.59,41.08106939,0.133197165,0.548793955
2019-03-03,sponsoredBrands,Competitive,674.01,180062,226,667.47,756830.59,267.150339,0.335306598,0.99029688
2019-03-03,sponsoredProducts,Auto,3800.22,844226,1840,15690.36,756830.59,222.1518754,0.484182495,4.128803069
2019-03-03,sponsoredProducts,Branded,9128.86,990029,4849,55590.42,756830.59,108.4504527,0.531172567,6.089524869
2019-03-03,sponsoredProducts,Category,14870.75,2314691,5054,34698.07,756830.59,155.6539515,0.339861809,2.333310021
2019-03-03,sponsoredProducts,Competitive,2606.7,1006656,668,2144.1,756830.59,386.1802279,0.256262708,0.822534239
2019-03-10,sponsoredBrands,Branded,3905.57,152876,1372,15103.71,693144.52,39.14307003,0.351293153,3.867222966
2019-03-10,sponsoredBrands,Category,6030.27,274691,974,4028.38,693144.52,45.55202338,0.161518473,0.668026473
2019-03-10,sponsoredBrands,Competitive,669.86,151358,205,571.48,693144.52,225.9546771,0.306034097,0.853133491
2019-03-10,sponsoredProducts,Auto,3052.36,524266,1829,16613.59,693144.52,171.7575908,0.599208481,5.442867159
2019-03-10,sponsoredProducts,Branded,3086.7,295676,1419,16219.37,693144.52,95.79032624,0.459714258,5.254598762
2019-03-10,sponsoredProducts,Category,14393.18,1884607,4944,43122.98,693144.52,130.9374996,0.343496017,2.996070361
2019-03-10,sponsoredProducts,Competitive,2436.06,770751,597,3520.06,693144.52,316.3924534,0.245067855,1.44498083
2019-03-17,sponsoredBrands,Branded,1605.88,54256,615,7288.24,691212.43,33.78583705,0.382967594,4.538471119
2019-03-17,sponsoredBrands,Category,3178.19,211935,681,3028.72,691212.43,66.68418188,0.214272904,0.952970087
2019-03-17,sponsoredBrands,Competitive,558.35,107058,177,568.71,691212.43,191.7399481,0.317005463,1.01855467
2019-03-17,sponsoredProducts,Auto,2313.64,374181,1518,16779.44,691212.43,161.7282723,0.656108988,7.252398817
2019-03-17,sponsoredProducts,Branded,2505.59,202827,1196,12973.41,691212.43,80.94979626,0.477332684,5.177786469
2019-03-17,sponsoredProducts,Category,12397.59,1627711,4254,39050.82,691212.43,131.2925335,0.343131205,3.14987187
2019-03-17,sponsoredProducts,Competitive,2325.66,728486,609,2725.79,691212.43,313.2383925,0.261861149,1.172050085
2019-03-24,sponsoredBrands,Branded,1291.75,42119,516,6019.57,765514.83,32.60615444,0.399458099,4.660011612
2019-03-24,sponsoredBrands,Category,2423.82,211685,662,3194.9,765514.83,87.33528067,0.273122592,1.318125933
2019-03-24,sponsoredBrands,Competitive,507.79,92470,164,395.59,765514.83,182.1028378,0.322968156,0.779042518
2019-03-24,sponsoredProducts,Auto,1731.31,268318,1265,16268.02,765514.83,154.9797552,0.730660598,9.396364603
2019-03-24,sponsoredProducts,Branded,2247.52,185547,1052,12710.12,765514.83,82.55632875,0.468071474,5.655175482
2019-03-24,sponsoredProducts,Category,6601.26,866668,2329,21203.52,765514.83,131.2882692,0.352811433,3.212041338
2019-03-24,sponsoredProducts,Competitive,2563.28,795578,686,3709.24,765514.83,310.3749883,0.267625854,1.447067819
2019-03-31,sponsoredBrands,Branded,3793.03,112393,1181,11925.48,769377.54,29.63145559,0.311360575,3.144051062
2019-03-31,sponsoredBrands,Category,3018.49,303218,811,3350.51,769377.54,100.453538,0.268677385,1.109995395
2019-03-31,sponsoredBrands,Competitive,545.51,154889,187,527.85,769377.54,283.9343,0.342798482,0.967626625
2019-03-31,sponsoredProducts,Auto,3420.79,602914,2461,26204.65,769377.54,176.2499306,0.71942446,7.660408853
2019-03-31,sponsoredProducts,Branded,6146.49,420912,2070,24523.84,769377.54,68.48005935,0.336777575,3.989893419
2019-03-31,sponsoredProducts,Category,18416.55,2655734,6039,44436.62,769377.54,144.2036646,0.32791158,2.41286343
2019-03-31,sponsoredProducts,Competitive,3179.48,854895,831,4053.02,769377.54,268.8788733,0.261363493,1.27474304
2019-04-07,sponsoredBrands,Branded,3818.13,138239,1335,14571.43,733766.89,36.20594375,0.349647602,3.816378698
2019-04-07,sponsoredBrands,Category,3106.34,330878,909,2031.81,733766.89,106.5169943,0.292627336,0.654084872
2019-04-07,sponsoredBrands,Competitive,496.73,149111,174,298.56,733766.89,300.1852113,0.350290903,0.601050873
2019-04-07,sponsoredProducts,Auto,3716.8,738469,2544,23967.66,733766.89,198.6840831,0.68445975,6.448466423
2019-04-07,sponsoredProducts,Branded,6327.29,590067,2703,29254.97,733766.89,93.25746094,0.42719711,4.623617694
2019-04-07,sponsoredProducts,Category,18518.13,2862009,6266,46095.01,733766.89,154.5517285,0.338371099,2.489182763
2019-04-07,sponsoredProducts,Competitive,3327.1,792637,851,3540.39,733766.89,238.2366024,0.255778305,1.06410688
2019-04-14,sponsoredBrands,Branded,3245.33,111334,1167,12388.19,689398.25,34.30591034,0.359593631,3.817235844
2019-04-14,sponsoredBrands,Category,2448.49,267765,683,1885.78,689398.25,109.3592377,0.278947433,0.770180805
2019-04-14,sponsoredBrands,Competitive,561.8,141906,189,359.52,689398.25,252.5916696,0.336418654,0.63994304
2019-04-14,sponsoredProducts,Auto,3398.4,840365,2377,24346.43,689398.25,247.2825447,0.699446798,7.16408604
2019-04-14,sponsoredProducts,Branded,6364.5,643531,2877,32988.83,689398.25,101.1125776,0.452038652,5.183255558
2019-04-14,sponsoredProducts,Category,17430,2723769,5900,41767,689398.25,156.2690189,0.338496845,2.396270797
2019-04-14,sponsoredProducts,Competitive,3328.83,993741,927,5462.84,689398.25,298.5256081,0.278476221,1.641069084
2019-04-21,sponsoredBrands,Branded,2802.76,86480,899,12206.03,775639.05,30.85529978,0.320755256,4.355003639
2019-04-21,sponsoredBrands,Category,1497.71,143914,405,1984.33,775639.05,96.08936309,0.27041283,1.324909362
2019-04-21,sponsoredBrands,Competitive,462.12,103625,134,529.45,775639.05,224.2382931,0.289967974,1.145698087
2019-04-21,sponsoredProducts,Auto,2772.16,631884,1891,20255.35,775639.05,227.9392243,0.682139559,7.306703076
2019-04-21,sponsoredProducts,Branded,5623.1,548889,2683,34119.72,775639.05,97.61323825,0.477138945,6.06777756
2019-04-21,sponsoredProducts,Category,16258.22,2307525,5457,43044.12,775639.05,141.9297438,0.3356456,2.64752968
2019-04-21,sponsoredProducts,Competitive,2269.05,640189,608,3734.26,775639.05,282.139662,0.267953549,1.645737203
2019-04-28,sponsoredBrands,Branded,2379.06,73150,682,8095.33,749962.63,30.74743806,0.286667844,3.4027431
2019-04-28,sponsoredBrands,Category,2713.84,188782,542,1643.13,749962.63,69.56268608,0.199717006,0.605463108
2019-04-28,sponsoredBrands,Competitive,540.95,127095,219,435.11,749962.63,234.9477771,0.404843331,0.804344209
2019-04-28,sponsoredProducts,Auto,1458.3,554611,848,4699.64,749962.63,380.3133786,0.581499006,3.222683947
2019-04-28,sponsoredProducts,Branded,6224.96,630423,3361,35747.09,749962.63,101.2734218,0.539923148,5.742541318
2019-04-28,sponsoredProducts,Category,12214.3,1785028,4168,30955.51,749962.63,146.1424723,0.341239367,2.534366276
2019-04-28,sponsoredProducts,Competitive,1105.51,338995,298,894.47,749962.63,306.6412787,0.269558846,0.809101682
2019-05-05,sponsoredBrands,Branded,4209.95,126230,1144,12449.28,715591.57,29.98372902,0.271737194,2.957108754
2019-05-05,sponsoredBrands,Category,6480.59,514327,1307,3798.19,715591.57,79.36422455,0.201679168,0.586087069
2019-05-05,sponsoredBrands,Competitive,1308.84,309269,478,496.28,715591.57,236.2924422,0.365208887,0.379175453
2019-05-05,sponsoredProducts,Auto,2794.97,1098394,1507,9676.55,715591.57,392.9895491,0.539182889,3.462130184
2019-05-05,sponsoredProducts,Branded,13582.67,1239442,6450,77078.86,715591.57,91.25172002,0.474869816,5.674794426
2019-05-05,sponsoredProducts,Category,16826.83,3079208,5736,40962.44,715591.57,182.9939448,0.340884171,2.434352757
2019-05-05,sponsoredProducts,Competitive,2187.69,813800,579,2192.3,715591.57,371.9905471,0.264662726,1.002107246
2019-05-12,sponsoredBrands,Branded,1592.5,51517,545,6325.77,636870.42,32.34976452,0.342229199,3.97222606
2019-05-12,sponsoredBrands,Category,3028.19,385335,1040,3148.39,636870.42,127.2492809,0.34343948,1.039693678
2019-05-12,sponsoredBrands,Competitive,335.48,79442,121,193.47,636870.42,236.8010016,0.360677239,0.576696077
2019-05-12,sponsoredProducts,Auto,1203.16,326268,784,6291.4,636870.42,271.1759035,0.651617407,5.229063466
2019-05-12,sponsoredProducts,Branded,7675.1,639293,3235,36435.94,636870.42,83.29441962,0.42149288,4.747291892
2019-05-12,sponsoredProducts,Category,18685.87,4064428,6319,43241.81,636870.42,217.5134473,0.338169965,2.314144859
2019-05-12,sponsoredProducts,Competitive,623.48,196139,184,693.83,636870.42,314.5874767,0.295117726,1.112834413
2019-05-19,sponsoredBrands,Branded,1994,57500,816,9372.7,689788.72,28.83650953,0.409227683,4.700451354
2019-05-19,sponsoredBrands,Category,2819.17,399168,1028,2362.66,689788.72,141.59061,0.364646332,0.838069361
2019-05-19,sponsoredBrands,Competitive,141.46,37320,64,119.5,689788.72,263.8201612,0.452424714,0.84476177
2019-05-19,sponsoredProducts,Auto,1147.49,325145,871,10216.07,689788.72,283.3532318,0.759048009,8.902970832
2019-05-19,sponsoredProducts,Branded,5669.16,392398,2492,26196.55,689788.72,69.21625073,0.439571295,4.620887398
2019-05-19,sponsoredProducts,Category,9622.63,2050803,3625,31407.25,689788.72,213.1229196,0.376716137,3.26389459
2019-05-19,sponsoredProducts,Competitive,471.44,184911,150,890.98,689788.72,392.225946,0.318174105,1.88991176
2019-05-26,sponsoredBrands,Branded,1926.91,63949,730,7302.67,703662.98,33.18733101,0.378844886,3.789834502
2019-05-26,sponsoredBrands,Category,3157.28,464765,1149,2591.09,703662.98,147.2042391,0.363920843,0.820671591
2019-05-26,sponsoredBrands,Competitive,136.04,35250,47,45.75,703662.98,259.1149662,0.345486622,0.336298148
2019-05-26,sponsoredProducts,Auto,1561.06,450500,1149,11581.96,703662.98,288.5859608,0.736038333,7.41929202
2019-05-26,sponsoredProducts,Branded,6191.34,506885,2995,31055.09,703662.98,81.86999906,0.483740192,5.015891552
2019-05-26,sponsoredProducts,Category,9080.33,1769533,3463,26596.48,703662.98,194.8754065,0.381373805,2.929021302
2019-05-26,sponsoredProducts,Competitive,298.83,136690,104,604.49,703662.98,457.4172606,0.34802396,2.022855804
2019-06-02,sponsoredBrands,Branded,2146.26,68295,782,9563.07,730130.35,31.8204691,0.364354738,4.455690364
2019-06-02,sponsoredBrands,Category,4037.58,637852,1507,3860.36,730130.35,157.9787893,0.373243378,0.956107371
2019-06-02,sponsoredBrands,Competitive,196.54,43467,86,334.14,730130.35,221.1610868,0.43756996,1.700111937
2019-06-02,sponsoredProducts,Auto,3350.01,1348357,1853,10621,730130.35,402.4934254,0.553132677,3.170438297
2019-06-02,sponsoredProducts,Branded,11645.34,969684,5039,52129.4,730130.35,83.26798531,0.432705271,4.476417176
2019-06-02,sponsoredProducts,Category,14956.05,3209636,5475,37283.69,730130.35,214.6045246,0.366072593,2.492883482
2019-06-02,sponsoredProducts,Competitive,1563.17,554178,466,1945.11,730130.35,354.521901,0.29811217,1.244336828
2019-06-09,sponsoredBrands,Branded,1731,51192,612,7013.42,704889,29.57365685,0.35355286,4.051658001
2019-06-09,sponsoredBrands,Category,3102.64,528791,1217,2737.9,704889,170.4325993,0.392246603,0.882442049
2019-06-09,sponsoredBrands,Competitive,101.89,39085,58,295.56,704889,383.5999607,0.569241339,2.900775346
2019-06-09,sponsoredProducts,Auto,3651.72,1305142,1939,9147.2,704889,357.4047298,0.53098266,2.5049018
2019-06-09,sponsoredProducts,Branded,14294.68,1289743,5515,58725.2,704889,90.22538455,0.385807867,4.108185703
2019-06-09,sponsoredProducts,Category,15809.46,3132431,5717,42230.44,704889,198.1364955,0.361618929,2.671213312
2019-06-09,sponsoredProducts,Competitive,1950.02,664902,577,3565.17,704889,340.9718875,0.295894401,1.828273556
2019-06-16,sponsoredBrands,Branded,1179.37,31482,436,5334.65,757315.34,26.69391285,0.369688902,4.523304815
2019-06-16,sponsoredBrands,Category,2628.12,381184,956,3023.8,757315.34,145.0405613,0.363758124,1.150556291
2019-06-16,sponsoredBrands,Competitive,122.49,39109,61,116.98,757315.34,319.2832068,0.497999837,0.955016736
2019-06-16,sponsoredProducts,Auto,3755.05,1212201,2178,14259.31,757315.34,322.8188706,0.580018908,3.797368877
2019-06-16,sponsoredProducts,Branded,11720.02,886190,5176,52050.64,757315.34,75.6133522,0.441637472,4.441173309
2019-06-16,sponsoredProducts,Category,15042.64,2111185,5781,45724.16,757315.34,140.3467078,0.384307542,3.03963666
2019-06-16,sponsoredProducts,Competitive,1381.59,629866,463,3153.7,757315.34,455.8993623,0.335121129,2.282659834
2019-06-23,sponsoredBrands,Branded,1151.53,30569,383,4195.13,791654.09,26.54642085,0.332600974,3.643092234
2019-06-23,sponsoredBrands,Category,2139.19,370715,826,2706.59,791654.09,173.2969021,0.386127459,1.265240582
2019-06-23,sponsoredBrands,Competitive,89.22,31162,42,64.29,791654.09,349.2714638,0.470746469,0.720578346
2019-06-23,sponsoredProducts,Auto,3611.2,1217235,1925,11281.77,791654.09,337.0721644,0.533063802,3.12410556
2019-06-23,sponsoredProducts,Branded,10613.43,1056124,4752,46019.59,791654.09,99.50826453,0.447734615,4.335977153
2019-06-23,sponsoredProducts,Category,15456,2373127,5785,44962.71,791654.09,153.5408256,0.374288302,2.909078028
2019-06-23,sponsoredProducts,Competitive,1131.9,451710,377,1640.13,791654.09,399.0723562,0.333068292,1.449006096
2019-06-30,sponsoredBrands,Branded,1739.99,45632,562,6297.83,635156.97,26.22543808,0.322990362,3.61946333
2019-06-30,sponsoredBrands,Category,2736.39,438411,1037,2241.85,635156.97,160.2151009,0.378966448,0.819272838
2019-06-30,sponsoredBrands,Competitive,67.58,30991,42,134.26,635156.97,458.5824208,0.621485647,1.98668245
2019-06-30,sponsoredProducts,Auto,3374.5,1189298,1823,9837.08,635156.97,352.4368055,0.540228182,2.91512224
2019-06-30,sponsoredProducts,Branded,11866.39,1185601,5323,48884.08,635156.97,99.91252605,0.448577874,4.119540989
2019-06-30,sponsoredProducts,Category,15605.98,2414555,6052,45063.75,635156.97,154.7198574,0.387800061,2.887595012
2019-06-30,sponsoredProducts,Competitive,1841.42,845889,596,2988.13,635156.97,459.3677705,0.32366326,1.62273137
2019-07-07,sponsoredBrands,Branded,1976.61,61594,652,6893.89,839096.67,31.16143296,0.329857686,3.48773405
2019-07-07,sponsoredBrands,Category,3129.35,509361,1212,3992.31,839096.67,162.7689456,0.387300877,1.275763337
2019-07-07,sponsoredBrands,Competitive,216.08,40191,72,217.34,839096.67,186.0005553,0.333209922,1.005831174
2019-07-07,sponsoredProducts,Auto,4670.81,1625311,2288,12964.63,839096.67,347.9719792,0.489850797,2.775670601
2019-07-07,sponsoredProducts,Branded,15223.06,1384451,5861,56109.49,839096.67,90.94433051,0.385008008,3.685822036
2019-07-07,sponsoredProducts,Category,21864.68,2607125,6970,51424.74,839096.67,119.2391107,0.318778962,2.351954842
2019-07-07,sponsoredProducts,Competitive,1853.18,593825,508,1963.31,839096.67,320.4356835,0.274123399,1.059427579
2019-07-14,sponsoredBrands,Branded,1495.75,51797,510,4550.49,1289654.16,34.62945011,0.340966071,3.042279793
2019-07-14,sponsoredBrands,Category,2484.35,421050,954,4228.09,1289654.16,169.4809508,0.384003864,1.70188983
2019-07-14,sponsoredBrands,Competitive,189.05,35222,62,169.7,1289654.16,186.3104999,0.327955567,0.897646125
2019-07-14,sponsoredBrands,Uncategorized,1590.38,48901,281,2166.45,1289654.16,30.74799733,0.176687333,1.362221607
2019-07-14,sponsoredProducts,Auto,3590.97,1429153,1963,7742.72,1289654.16,397.985224,0.546648956,2.156163933
2019-07-14,sponsoredProducts,Branded,11388.28,1382190,5195,36937.45,1289654.16,121.3695132,0.45617073,3.243461699
2019-07-14,sponsoredProducts,Category,15787.21,1916410,5046,26256.48,1289654.16,121.3900366,0.319625824,1.66314884
2019-07-14,sponsoredProducts,Competitive,1600.88,447351,435,1598.56,1289654.16,279.4406826,0.271725551,0.998550797
2019-07-14,sponsoredProducts,Uncategorized,16125.93,541365,2488,21301.92,1289654.16,33.57108706,0.154285675,1.320973116
2019-07-21,sponsoredBrands,Branded,1324.43,47421,453,4821.52,732886.68,35.8048368,0.342033932,3.640449099
2019-07-21,sponsoredBrands,Category,2348.15,354238,915,3965.13,732886.68,150.8583353,0.389668462,1.6886187
2019-07-21,sponsoredBrands,Competitive,180.6,20792,39,137.25,732886.68,115.1273533,0.215946844,0.759966777
2019-07-21,sponsoredProducts,Auto,4512.61,1428901,2543,15238.74,732886.68,316.6462424,0.563531969,3.376923776
2019-07-21,sponsoredProducts,Branded,8805.5,972487,4016,31373.76,732886.68,110.4408608,0.456078587,3.562973142
2019-07-21,sponsoredProducts,Category,11614,1095876,3506,17243.03,732886.68,94.35818839,0.301877045,1.484676253
2019-07-21,sponsoredProducts,Competitive,1179.08,227405,292,822.08,732886.68,192.8664722,0.247650711,0.697221563
2019-07-28,sponsoredBrands,Branded,1770.38,56534,605,6236.61,719614.85,31.93325727,0.341734543,3.522752177
2019-07-28,sponsoredBrands,Category,2320.33,362707,933,2879.19,719614.85,156.3169894,0.402097977,1.240853672
2019-07-28,sponsoredBrands,Competitive,137.05,26312,48,45.75,719614.85,191.9883254,0.35023714,0.333819774
2019-07-28,sponsoredProducts,Auto,2030.4,755851,1296,5804.54,719614.85,372.267041,0.638297872,2.858815997
2019-07-28,sponsoredProducts,Branded,7013.91,734897,3069,24266.22,719614.85,104.7770787,0.437559079,3.459727884
2019-07-28,sponsoredProducts,Category,6742.82,693158,2327,14826.96,719614.85,102.7994222,0.345107833,2.198925672
2019-07-28,sponsoredProducts,Competitive,525.49,167694,211,687.9,719614.85,319.1192982,0.401530001,1.309063921
2019-08-04,sponsoredBrands,Branded,3251.94,91139,971,8936.62,712841.36,28.02603984,0.298590995,2.748088833
2019-08-04,sponsoredBrands,Category,3281.15,555947,1379,2965.39,712841.36,169.4366304,0.420279475,0.903765448
2019-08-04,sponsoredBrands,Competitive,123.96,38029,58,133.55,712841.36,306.7844466,0.467892869,1.077363666
2019-08-04,sponsoredProducts,Auto,3979.78,1721289,2241,11956.41,712841.36,432.5085809,0.563096453,3.004289182
2019-08-04,sponsoredProducts,Branded,13473,1148104,5586,49151.11,712841.36,85.21517108,0.414606992,3.648119201
2019-08-04,sponsoredProducts,Category,15037.08,1656055,4673,31984.02,712841.36,110.1314218,0.310765122,2.127010031
2019-08-04,sponsoredProducts,Competitive,939.85,343366,321,1233.24,712841.36,365.3412779,0.341543863,1.312166835
2019-08-11,sponsoredBrands,Branded,4561.95,115787,1307,16026.27,784790.46,25.38103223,0.28650029,3.513030612
2019-08-11,sponsoredBrands,Category,8798.18,434594,1297,3622.92,784790.46,49.39589779,0.147416852,0.411780618
2019-08-11,sponsoredBrands,Competitive,101.92,42976,50,163.15,784790.46,421.6640502,0.490580848,1.600765306
2019-08-11,sponsoredProducts,Auto,10249.87,4909611,4544,16491.49,784790.46,478.9925141,0.443322696,1.60894626
2019-08-11,sponsoredProducts,Branded,21154.84,1992749,9086,82920.87,784790.46,94.19825439,0.429499821,3.919711518
2019-08-11,sponsoredProducts,Category,43679.86,4417199,9265,37039.66,784790.46,101.1266749,0.212111486,0.847980282
2019-08-11,sponsoredProducts,Competitive,736.86,160843,250,794.95,784790.46,218.2816274,0.339277475,1.078834514
2019-08-18,sponsoredBrands,Branded,3463.48,103847,1062,13690.26,815977.82,29.98342707,0.306628016,3.952746948
2019-08-18,sponsoredBrands,Category,7961.05,615543,1661,4063.18,815977.82,77.31932346,0.20864082,0.510382424
2019-08-18,sponsoredBrands,Competitive,49.08,39391,43,113.81,815977.82,802.5876121,0.876120619,2.318867156
2019-08-18,sponsoredProducts,Auto,7111.88,3131943,3500,16004.06,815977.82,440.3818681,0.492134288,2.250327621
2019-08-18,sponsoredProducts,Branded,18263.53,1755878,8172,78407.16,815977.82,96.14121695,0.447449097,4.293099965
2019-08-18,sponsoredProducts,Category,43624.8,3435254,8607,42512.86,815977.82,78.74543837,0.197296033,0.974511287
2019-08-18,sponsoredProducts,Competitive,1376.67,274221,498,2365.62,815977.82,199.1915274,0.361742466,1.718363878
2019-08-25,sponsoredBrands,Branded,909.6,28820,350,5920.73,877882.7,31.68425682,0.384784521,6.509157872
2019-08-25,sponsoredBrands,Category,871.79,110848,339,1509.51,877882.7,127.149887,0.388855114,1.731506441
2019-08-25,sponsoredBrands,Competitive,12.46,9372,18,67.64,877882.7,752.1669342,1.444622793,5.428571429
2019-08-25,sponsoredProducts,Auto,229.1,86832,206,755.29,877882.7,379.0135312,0.899170668,3.296769969
2019-08-25,sponsoredProducts,Branded,2458.15,207442,1263,12638.53,877882.7,84.38947989,0.513801029,5.141480382
2019-08-25,sponsoredProducts,Category,1981.97,230426,677,3434.98,877882.7,116.2610938,0.341579338,1.733114023
2019-08-25,sponsoredProducts,Competitive,227.26,100582,243,551.02,877882.7,442.5855848,1.069259879,2.424623779
2019-09-01,sponsoredBrands,Branded,4152.19,126998,1214,10033.85,788935.56,30.58578726,0.292375831,2.416519957
2019-09-01,sponsoredBrands,Category,5909.1,838265,2104,6104.86,788935.56,141.8600125,0.356060991,1.033128564
