client_name,brand_name,week,campaign_type,primary_search_strategy,spend,impressions,clicks,attributed_sales,sales
Nature's Path,Nature's Path,10/7/2018,sponsoredProducts,Category,2967.49,625422,1655,6343.74,73307.28
Nature's Path,Nature's Path,10/7/2018,sponsoredProducts,Competitive,135.29,54190,79,95.8,73307.28
Nature's Path,Nature's Path,6/5/2022,sponsoredBrands,Branded,204.75,7318,157,2303.47,203715.11
Nature's Path,Nature's Path,6/5/2022,sponsoredBrands,Category,77.23,14548,59,392.6,203715.11
Nature's Path,Nature's Path,6/5/2022,sponsoredBrandsVideo,Branded,0,0,0,0,203715.11
Nature's Path,Nature's Path,6/5/2022,sponsoredProducts,Auto,232.52,111658,151,625.6,203715.11
Nature's Path,Nature's Path,6/5/2022,sponsoredProducts,Branded,210.67,76533,169,1162.01,203715.11
Nature's Path,Nature's Path,6/5/2022,sponsoredProducts,Category,492.91,264466,551,2362.75,203715.11
Nature's Path,Nature's Path,6/5/2022,sponsoredProducts,Product Targeting,0,145,0,0,203715.11
Nature's Path,Nature's Path,6/5/2022,sponsoredProducts,Uncategorized,0,0,0,0,203715.11
Nature's Path,Nature's Path,1/16/2022,sponsoredBrands,Branded,206.37,5607,112,957.82,408314.78
Nature's Path,Nature's Path,1/16/2022,sponsoredBrands,Category,115.79,17973,80,348.7,408314.78
Nature's Path,Nature's Path,1/16/2022,sponsoredBrandsVideo,Branded,12.9,589,11,49.7,408314.78
Nature's Path,Nature's Path,1/16/2022,sponsoredProducts,Auto,130.2,103012,149,899.72,408314.78
Nature's Path,Nature's Path,1/16/2022,sponsoredProducts,Branded,266.02,114298,223,2283.93,408314.78
Nature's Path,Nature's Path,1/16/2022,sponsoredProducts,Category,339.13,159607,395,1617.48,408314.78
Nature's Path,Nature's Path,1/16/2022,sponsoredProducts,Product Targeting,0,52,0,0,408314.78
Nature's Path,Nature's Path,1/16/2022,sponsoredProducts,Uncategorized,0,0,0,0,408314.78
KIND,KIND,2/24/2019,sponsoredBrands,Branded,6052.95,232978,1862,19456.52,777904.74
KIND,KIND,2/24/2019,sponsoredBrands,Category,13931.64,723603,2101,5221.12,777904.74
KIND,KIND,2/24/2019,sponsoredBrands,Competitive,657.44,226856,234,562.39,777904.74
KIND,KIND,2/24/2019,sponsoredBrands,Uncategorized,NULL,NULL,NULL,NULL,777904.74
KIND,KIND,2/24/2019,sponsoredProducts,Auto,12671.78,2777013,4100,10549.69,777904.74
KIND,KIND,2/24/2019,sponsoredProducts,Branded,15134.31,1766008,8750,95276.45,777904.74
KIND,KIND,2/24/2019,sponsoredProducts,Category,20726.04,3933003,6908,36364.93,777904.74
KIND,KIND,2/24/2019,sponsoredProducts,Competitive,4679.24,1514323,1152,4148.06,777904.74
Nature's Path,Nature's Path,2/17/2019,sponsoredBrands,Category,NULL,NULL,NULL,NULL,87225.94
Nature's Path,Nature's Path,2/17/2019,sponsoredProducts,Auto,291.04,223838,415,1937.43,87225.94
Nature's Path,Nature's Path,2/17/2019,sponsoredProducts,Branded,569.12,82627,540,5245.31,87225.94
Nature's Path,Nature's Path,2/17/2019,sponsoredProducts,Category,3965.67,720455,2166,8501.04,87225.94
Nature's Path,Nature's Path,2/17/2019,sponsoredProducts,Competitive,162.2,66387,97,236.5,87225.94
Nature's Path,Nature's Path,4/17/2022,sponsoredBrands,Branded,112.37,3866,59,341.43,352023.22
Nature's Path,Nature's Path,4/17/2022,sponsoredBrands,Category,53.47,8957,42,291.41,352023.22
Nature's Path,Nature's Path,4/17/2022,sponsoredBrandsVideo,Branded,0,0,0,0,352023.22
Nature's Path,Nature's Path,4/17/2022,sponsoredProducts,Auto,81.64,24156,64,448.87,352023.22
Nature's Path,Nature's Path,4/17/2022,sponsoredProducts,Branded,280.3,72740,245,3127.16,352023.22
Nature's Path,Nature's Path,4/17/2022,sponsoredProducts,Category,234.5,113276,294,2200.04,352023.22
Nature's Path,Nature's Path,4/17/2022,sponsoredProducts,Product Targeting,1.01,114,1,0,352023.22
Nature's Path,Nature's Path,4/17/2022,sponsoredProducts,Uncategorized,0,0,0,0,352023.22
Nature's Path,Nature's Path,4/12/2020,sponsoredBrands,Branded,106.53,4387,84,676.72,161768.9
Nature's Path,Nature's Path,4/12/2020,sponsoredBrands,Category,366.29,8087,142,910.7,161768.9
Nature's Path,Nature's Path,4/12/2020,sponsoredProducts,Auto,872.23,339526,853,4643.2,161768.9
Nature's Path,Nature's Path,4/12/2020,sponsoredProducts,Branded,852.6,78923,687,6828.11,161768.9
Nature's Path,Nature's Path,4/12/2020,sponsoredProducts,Category,3010.27,572275,1878,8164.69,161768.9
Nature's Path,Nature's Path,4/12/2020,sponsoredProducts,Competitive,213.89,34659,122,712.17,161768.9
KIND,KIND,5/31/2020,sponsoredBrands,Branded,3458.48,117633,1943,26979.01,894105.19
KIND,KIND,5/31/2020,sponsoredBrands,Category,597.4,180177,256,972.69,894105.19
KIND,KIND,5/31/2020,sponsoredBrands,Competitive,192.54,59874,79,310.57,894105.19
KIND,KIND,5/31/2020,sponsoredBrands,Uncategorized,0,0,0,0,894105.19
KIND,KIND,5/31/2020,sponsoredProducts,Auto,1247.31,485034,616,1952.59,894105.19
KIND,KIND,5/31/2020,sponsoredProducts,Branded,13432.26,946034,4412,51984.33,894105.19
KIND,KIND,5/31/2020,sponsoredProducts,Category,20883.43,4524174,6505,32844.24,894105.19
